%%%%%%%userID	taskid	serpIndexinTask	main_rank	deep_rank	content_rank	url
091403	1	3	4	-1	2	#
091403	1	3	5	-1	-1	http://productivewriters.com/2011/02/16/book-e-book-sales-data-united-states-2010/
091403	1	3	5	-1	0	http://productivewriters.com/2011/02/16/book-e-book-sales-data-united-states-2010/
091403	1	3	5	-1	1	#
091403	1	3	5	-1	2	/search?q=book+the+help+copies+sold+2011+in+us&hl=en&client=ms-android-verizon&sky=mrdr&site=webhp&prmd=imvns&tbs=ppl_ids:--114095619722240284577-,ppl_nps:John+Soares,ppl_aut:1&sa=X&ei=oGpTUJObGpHm8gSwgoEQ&ved=0CDIQ_RYwBQ
091403	1	3	5	-1	3	https://profiles.google.com/114095619722240284577
091403	1	3	5	-1	4	/search?q=book+the+help+copies+sold+2011+in+us&hl=en&client=ms-android-verizon&sky=mrdr&site=webhp&prmd=imvns&tbs=ppl_ids:--114095619722240284577-,ppl_nps:John+Soares,ppl_aut:1&sa=X&ei=oGpTUJObGpHm8gSwgoEQ&ved=0CDYQnxYwBQ
091403	1	3	6	-1	-1	http://www.salon.com/2011/02/22/the_help_lawsuit/
091403	1	3	6	-1	0	http://www.salon.com/2011/02/22/the_help_lawsuit/
091403	1	3	6	-1	1	#
091403	1	3	6	-1	2	/search?q=book+the+help+copies+sold+2011+in+us&hl=en&client=ms-android-verizon&sky=mrdr&site=webhp&prmd=imvns&tbs=ppl_ids:--111147813380662994278-,ppl_nps:Laura+Miller,ppl_aut:1&sa=X&ei=oGpTUJObGpHm8gSwgoEQ&ved=0CDoQ_RYwBg
091403	1	3	6	-1	3	https://profiles.google.com/111147813380662994278
091403	1	3	6	-1	4	/search?q=book+the+help+copies+sold+2011+in+us&hl=en&client=ms-android-verizon&sky=mrdr&site=webhp&prmd=imvns&tbs=ppl_ids:--111147813380662994278-,ppl_nps:Laura+Miller,ppl_aut:1&sa=X&ei=oGpTUJObGpHm8gSwgoEQ&ved=0CD4QnxYwBg
091403	1	3	7	-1	-1	http://www.usatoday.com/life/books/news/story/2011-12-14/self-published-authors-ebooks/51851058/1
091403	1	3	7	-1	0	http://www.usatoday.com/life/books/news/story/2011-12-14/self-published-authors-ebooks/51851058/1
091403	1	3	7	-1	1	#
091403	1	3	8	-1	-1	http://www.guardian.co.uk/news/datablog/2011/jan/01/top-100-books-of-all-time
091403	1	3	8	-1	0	http://www.guardian.co.uk/news/datablog/2011/jan/01/top-100-books-of-all-time
091403	1	3	8	-1	1	#
091403	1	3	9	-1	-1	http://www.ibpa-online.org/FrankfurtCatalog2011(Lowres).pdf
091403	1	3	9	-1	0	http://www.ibpa-online.org/FrankfurtCatalog2011(Lowres).pdf
091403	1	3	9	-1	1	#
091403	1	3	9	-1	2	http://docs.google.com/viewer?a=v&q=cache:mdCe8_K0Hh8J:www.ibpa-online.org/FrankfurtCatalog2011(Lowres).pdf+book+the+help+copues+sold+2011+in+us&hl=en&gl=us&pid=bl&srcid=ADGEESjzUbpBRL5LtAv6O-3FENfNB2uX8LdF-XMS_fwOyuHI2pdR67gbxXoIo1IrpoKnep3bhcGP7GSebhP8qARcYloWs_ryCul4lRXdh0AQILLbDlPpgd7iaSettO3p9bZg-2qba0E0&sig=AHIEtbQUptU16_lH-iLBJsavp9KKjStMnw
091403	1	4	0	-1	-1	http://www.usatoday.com/life/books/news/2011-01-12-top-books-2010_N.htm
091403	1	4	0	-1	0	http://www.usatoday.com/life/books/news/2011-01-12-top-books-2010_N.htm
091403	1	4	0	-1	1	#
091403	1	4	1	-1	-1	http://www.usatoday.com/life/books/news/story/2012-01-11/100-best-selling-books-of-2011/52504752/1
091403	1	4	1	-1	0	http://www.usatoday.com/life/books/news/story/2012-01-11/100-best-selling-books-of-2011/52504752/1
091403	1	4	1	-1	1	#
091403	1	4	2	-1	-1	http://www.usatoday.com/life/books/news/story/2011-11-03/top-10-books-october/51058182/1
091403	1	4	2	-1	0	http://www.usatoday.com/life/books/news/story/2011-11-03/top-10-books-october/51058182/1
091403	1	4	2	-1	1	#
091403	1	4	3	-1	-1	http://www.huffingtonpost.com/mobileweb/2011/12/28/bestselling-books-of-2011_n_1173104.html
091403	1	4	3	-1	0	http://www.huffingtonpost.com/mobileweb/2011/12/28/bestselling-books-of-2011_n_1173104.html
091403	1	4	3	-1	1	#
091403	1	4	4	-1	-1	http://articles.cnn.com/2011-11-03/tech/tech_innovation_steve-jobs-book-sales_1_simon-schuster-steve-jobs-walter-isaacson?_s=PM:TECH
091403	1	4	4	-1	0	http://articles.cnn.com/2011-11-03/tech/tech_innovation_steve-jobs-book-sales_1_simon-schuster-steve-jobs-walter-isaacson?_s=PM:TECH
091403	1	4	4	-1	1	#
091403	1	4	4	-1	2	/search?q=best+selling+book+2011+usa&hl=en&client=ms-android-verizon&sky=mrdr&site=webhp&prmd=imvns&tbs=ppl_ids:--112966781160344565713-,ppl_nps:Brandon+Griggs,ppl_aut:1&sa=X&ei=NWtTULq_I5Kg8gS3iIDYAQ&ved=0CDMQ_RYwBA
091403	1	4	4	-1	3	https://profiles.google.com/112966781160344565713
091403	1	4	4	-1	4	/search?q=best+selling+book+2011+usa&hl=en&client=ms-android-verizon&sky=mrdr&site=webhp&prmd=imvns&tbs=ppl_ids:--112966781160344565713-,ppl_nps:Brandon+Griggs,ppl_aut:1&sa=X&ei=NWtTULq_I5Kg8gS3iIDYAQ&ved=0CDcQnxYwBA
091403	1	4	5	-1	-1	http://www.nytimes.com/best-sellers-books/overview.html
091403	1	4	5	-1	0	http://www.nytimes.com/best-sellers-books/overview.html
091403	1	4	5	-1	1	/search?hl=en&client=ms-android-verizon&sky=mrdr&site=webhp&q=related:www.nytimes.com/best-sellers-books/overview.html+best+selling+book+2011+usa&tbo=1&sa=X&ei=NWtTULq_I5Kg8gS3iIDYAQ&ved=0CDwQHzAF
091403	1	4	5	-1	2	#
091403	1	4	6	-1	-1	http://www.amazon.com/Favorite-Best-Sellers-2010-2011/lm/R17JQHTGA67HHH
091403	1	4	6	-1	0	http://www.amazon.com/Favorite-Best-Sellers-2010-2011/lm/R17JQHTGA67HHH
091403	1	4	6	-1	1	/search?hl=en&client=ms-android-verizon&sky=mrdr&site=webhp&q=related:www.amazon.com/Favorite-Best-Sellers-2010-2011/lm/R17JQHTGA67HHH+best+selling+book+2011+usa&tbo=1&sa=X&ei=NWtTULq_I5Kg8gS3iIDYAQ&ved=0CD8QHzAG
091403	1	4	6	-1	2	#
091403	1	4	7	-1	-1	http://www.amazon.com/gp/feature.html?ie=UTF8&docId=1000755951
091403	1	4	7	-1	0	http://www.amazon.com/gp/feature.html?ie=UTF8&docId=1000755951
091403	1	4	7	-1	1	#
091403	1	4	8	-1	-1	http://www.guardian.co.uk/news/datablog/2011/dec/29/bestselling-books-2011-nielsen
091403	1	4	8	-1	0	http://www.guardian.co.uk/news/datablog/2011/dec/29/bestselling-books-2011-nielsen
091403	1	4	8	-1	1	#
091403	1	4	9	-1	-1	http://bookstore.gpo.gov/bestsellers/index.jsp
091403	1	4	9	-1	0	http://bookstore.gpo.gov/bestsellers/index.jsp
091403	1	4	9	-1	1	/search?hl=en&client=ms-android-verizon&sky=mrdr&site=webhp&q=related:bookstore.gpo.gov/bestsellers/index.jsp+best+selling+book+2011+usa&tbo=1&sa=X&ei=NWtTULq_I5Kg8gS3iIDYAQ&ved=0CEkQHzAJ
091403	1	4	9	-1	2	#
091403	1	5	0	-1	-1	http://www.usatoday.com/life/books/news/2011-02-09-ebooks09_ST_N.htm
091403	1	5	0	-1	0	http://www.usatoday.com/life/books/news/2011-02-09-ebooks09_ST_N.htm
091403	1	5	0	-1	1	#
091403	1	5	1	-1	-1	http://en.wikipedia.org/wiki/List_of_best-selling_books
091403	1	5	1	-1	0	http://en.wikipedia.org/wiki/List_of_best-selling_books
091403	1	5	1	-1	1	/search?hl=en&client=ms-android-verizon&sky=mrdr&site=webhp&q=related:en.wikipedia.org/wiki/List_of_best-selling_books+best+selling+book+2011+usa+copies+sold&tbo=1&sa=X&ei=f2tTUNjpEpP-8ATFs4GgCQ&ved=0CCQQHzAB
091403	1	5	1	-1	2	#
091403	1	5	1	-1	3	http://en.wikipedia.org/wiki/The_100_Most_Influential_Books_Ever_Written_(book)
091403	1	5	1	-1	4	http://en.wikipedia.org/wiki/A_Tale_of_Two_Cities
091403	1	5	1	-1	5	http://en.wikipedia.org/wiki/The_Purpose_Driven_Life
091403	1	5	2	-1	-1	http://articles.cnn.com/2011-11-03/tech/tech_innovation_steve-jobs-book-sales_1_simon-schuster-steve-jobs-walter-isaacson?_s=PM:TECH
091403	1	5	2	-1	0	http://articles.cnn.com/2011-11-03/tech/tech_innovation_steve-jobs-book-sales_1_simon-schuster-steve-jobs-walter-isaacson?_s=PM:TECH
091403	1	5	2	-1	1	#
091403	1	5	2	-1	2	/search?q=best+selling+book+2011+usa+copies+sold&hl=en&client=ms-android-verizon&sky=mrdr&site=webhp&prmd=imvns&tbs=ppl_ids:--112966781160344565713-,ppl_nps:Brandon+Griggs,ppl_aut:1&sa=X&ei=f2tTUNjpEpP-8ATFs4GgCQ&ved=0CCsQ_RYwAg
091403	1	5	2	-1	3	https://profiles.google.com/112966781160344565713
091403	1	5	2	-1	4	/search?q=best+selling+book+2011+usa+copies+sold&hl=en&client=ms-android-verizon&sky=mrdr&site=webhp&prmd=imvns&tbs=ppl_ids:--112966781160344565713-,ppl_nps:Brandon+Griggs,ppl_aut:1&sa=X&ei=f2tTUNjpEpP-8ATFs4GgCQ&ved=0CC8QnxYwAg
091403	1	5	3	-1	-1	http://www.guardian.co.uk/news/datablog/2011/jan/01/top-100-books-of-all-time
091403	1	5	3	-1	0	http://www.guardian.co.uk/news/datablog/2011/jan/01/top-100-books-of-all-time
091403	1	5	3	-1	1	#
091403	1	5	4	-1	-1	http://www.nytimes.com/best-sellers-books/overview.html
091403	1	5	4	-1	0	http://www.nytimes.com/best-sellers-books/overview.html
091403	1	5	4	-1	1	/search?hl=en&client=ms-android-verizon&sky=mrdr&site=webhp&q=related:www.nytimes.com/best-sellers-books/overview.html+best+selling+book+2011+usa+copies+sold&tbo=1&sa=X&ei=f2tTUNjpEpP-8ATFs4GgCQ&ved=0CDgQHzAE
091403	1	5	4	-1	2	#
091403	1	5	5	-1	-1	http://www.amazon.com/Favorite-Best-Sellers-2010-2011/lm/R17JQHTGA67HHH
091403	1	5	5	-1	0	http://www.amazon.com/Favorite-Best-Sellers-2010-2011/lm/R17JQHTGA67HHH
091403	1	5	5	-1	1	/search?hl=en&client=ms-android-verizon&sky=mrdr&site=webhp&q=related:www.amazon.com/Favorite-Best-Sellers-2010-2011/lm/R17JQHTGA67HHH+best+selling+book+2011+usa+copies+sold&tbo=1&sa=X&ei=f2tTUNjpEpP-8ATFs4GgCQ&ved=0CDsQHzAF
091403	1	5	5	-1	2	#
091403	1	5	6	-1	-1	http://www.amazon.com/best-sellers-books-Amazon/zgbs/books
091403	1	5	6	-1	0	http://www.amazon.com/best-sellers-books-Amazon/zgbs/books
091403	1	5	6	-1	1	#
091403	1	5	7	-1	-1	http://www.huffingtonpost.com/mobileweb/2011/12/28/bestselling-books-of-2011_n_1173104.html
091403	1	5	7	-1	0	http://www.huffingtonpost.com/mobileweb/2011/12/28/bestselling-books-of-2011_n_1173104.html
091403	1	5	7	-1	1	#
091403	1	5	8	-1	-1	http://online.wsj.com/article/SB10001424052970204770404577082303350815824.html
091403	1	5	8	-1	0	http://online.wsj.com/article/SB10001424052970204770404577082303350815824.html
091403	1	5	8	-1	1	#
091403	1	5	9	-1	-1	http://mashable.com/2011/12/06/steve-jobs-bio-amazon-best-seller/
091403	1	5	9	-1	0	http://mashable.com/2011/12/06/steve-jobs-bio-amazon-best-seller/
091403	1	5	9	-1	1	#
091403	1	5	9	-1	2	/search?q=best+selling+book+2011+usa+copies+sold&hl=en&client=ms-android-verizon&sky=mrdr&site=webhp&prmd=imvns&tbs=ppl_ids:--116771592604091695757-,ppl_nps:Todd+Wasserman,ppl_aut:1&sa=X&ei=f2tTUNjpEpP-8ATFs4GgCQ&ved=0CEcQ_RYwCQ
091403	1	5	9	-1	3	https://profiles.google.com/116771592604091695757
091403	1	5	9	-1	4	/search?q=best+selling+book+2011+usa+copies+sold&hl=en&client=ms-android-verizon&sky=mrdr&site=webhp&prmd=imvns&tbs=ppl_ids:--116771592604091695757-,ppl_nps:Todd+Wasserman,ppl_aut:1&sa=X&ei=f2tTUNjpEpP-8ATFs4GgCQ&ved=0CEsQnxYwCQ
091403	2	0	0	-1	-1	http://www.vegvine.com/USA/Lenox-Square-Finance-GA/31126
091403	2	0	0	-1	0	http://www.vegvine.com/USA/Lenox-Square-Finance-GA/31126
091403	2	0	0	-1	1	#
091403	2	0	1	-1	-1	http://www.urbanspoon.com/ps/9/7832/atlanta-lenox-square-nearby-restaurants
091403	2	0	1	-1	0	http://www.urbanspoon.com/ps/9/7832/atlanta-lenox-square-nearby-restaurants
091403	2	0	1	-1	1	#
091403	2	0	2	-1	-1	http://www.urbanspoon.com/m/r/9/124570
091403	2	0	2	-1	0	http://www.urbanspoon.com/m/r/9/124570
091403	2	0	2	-1	1	#
091403	2	0	3	-1	-1	http://m.yelp.com/biz/lenox-square-grill-atlanta
091403	2	0	3	-1	0	http://m.yelp.com/biz/lenox-square-grill-atlanta
091403	2	0	3	-1	1	/search?hl=en&client=ms-android-verizon&sky=mrdr&site=webhp&q=related:m.yelp.com/biz/lenox-square-grill-atlanta+vegetarian+restaurants+Lenox+Square&tbo=1&sa=X&ei=8WtTUMqyBYXa8ATvu4DoAg&ved=0CDQQHzAD
091403	2	0	3	-1	2	#
091403	2	0	4	-1	-1	http://m.yelp.com/biz/houstons-restaurant-atlanta
091403	2	0	4	-1	0	http://m.yelp.com/biz/houstons-restaurant-atlanta
091403	2	0	4	-1	1	/search?hl=en&client=ms-android-verizon&sky=mrdr&site=webhp&q=related:m.yelp.com/biz/houstons-restaurant-atlanta+vegetarian+restaurants+Lenox+Square&tbo=1&sa=X&ei=8WtTUMqyBYXa8ATvu4DoAg&ved=0CDkQHzAE
091403	2	0	4	-1	2	#
091403	2	0	5	-1	-1	http://buckhead.patch.com/listings/lenox-square-grill
091403	2	0	5	-1	0	http://buckhead.patch.com/listings/lenox-square-grill
091403	2	0	5	-1	1	#
091403	2	0	6	-1	-1	http://www.soyouwanna.com/japanese-restaurants-atlanta-georgia-34240.html
091403	2	0	6	-1	0	http://www.soyouwanna.com/japanese-restaurants-atlanta-georgia-34240.html
091403	2	0	6	-1	1	#
091403	2	0	7	-1	-1	http://h2sr.com/prime/wp-content/uploads/2012/05/12-Feb-1.-PRIME-EVENT-GUIDE.pdf
091403	2	0	7	-1	0	http://h2sr.com/prime/wp-content/uploads/2012/05/12-Feb-1.-PRIME-EVENT-GUIDE.pdf
091403	2	0	7	-1	1	#
091403	2	0	7	-1	2	http://docs.google.com/viewer?a=v&q=cache:LKfcLXAiwmoJ:h2sr.com/prime/wp-content/uploads/2012/05/12-Feb-1.-PRIME-EVENT-GUIDE.pdf+vegetarian+restaurants+Lenox+Square&hl=en&gl=us&pid=bl&srcid=ADGEEShfbP1hIcfMDRsw6B_CeLJOQ1r6AbmRI7yAiG4ky4Rd_eHAB3hwyp9lB9mjrGApNB1-b7_ThnxuKOxOEpmpelZc70HGrnThjX7QTSe9quPNPvvNCnih3lA1k1q2GvkNcAOTGxkH&sig=AHIEtbR1CIoGF9gLd-9GQ9VuePLKDxkGTA
091403	2	0	8	-1	-1	http://www.atlanta-restaurants.org/tag/Top-Five-Restaurants-near-Lenox-Square-Mall,Atlanta-GA/71
091403	2	0	8	-1	0	http://www.atlanta-restaurants.org/tag/Top-Five-Restaurants-near-Lenox-Square-Mall,Atlanta-GA/71
091403	2	0	8	-1	1	#
091403	2	0	9	-1	-1	http://www.centraarchy.com/LSG/
091403	2	0	9	-1	0	http://www.centraarchy.com/LSG/
091403	2	0	9	-1	1	/search?hl=en&client=ms-android-verizon&sky=mrdr&site=webhp&q=related:www.centraarchy.com/LSG/+vegetarian+restaurants+Lenox+Square&tbo=1&sa=X&ei=8WtTUMqyBYXa8ATvu4DoAg&ved=0CEgQHzAJ
091403	2	0	9	-1	2	#
091403	2	1	0	-1	-1	http://www.vegvine.com/USA/Lenox-Square-Finance-GA/31126
091403	2	1	0	-1	0	http://www.vegvine.com/USA/Lenox-Square-Finance-GA/31126
091403	2	1	0	-1	1	#
091403	2	1	1	-1	-1	http://www.urbanspoon.com/ps/9/7832/atlanta-lenox-square-nearby-restaurants
091403	2	1	1	-1	0	http://www.urbanspoon.com/ps/9/7832/atlanta-lenox-square-nearby-restaurants
091403	2	1	1	-1	1	#
091403	2	1	2	-1	-1	http://www.urbanspoon.com/m/r/9/124570
091403	2	1	2	-1	0	http://www.urbanspoon.com/m/r/9/124570
091403	2	1	2	-1	1	#
091403	2	1	3	-1	-1	http://m.yelp.com/biz/lenox-square-grill-atlanta
091403	2	1	3	-1	0	http://m.yelp.com/biz/lenox-square-grill-atlanta
091403	2	1	3	-1	1	/search?hl=en&client=ms-android-verizon&sky=mrdr&site=webhp&q=related:m.yelp.com/biz/lenox-square-grill-atlanta+vegetarian+restaurants+Lenox+Square&tbo=1&sa=X&ei=BWxTUNyCF4G09QTy4IDABA&ved=0CDQQHzAD
091403	2	1	3	-1	2	#
091403	2	1	4	-1	-1	http://m.yelp.com/biz/houstons-restaurant-atlanta
091403	2	1	4	-1	0	http://m.yelp.com/biz/houstons-restaurant-atlanta
091403	2	1	4	-1	1	/search?hl=en&client=ms-android-verizon&sky=mrdr&site=webhp&q=related:m.yelp.com/biz/houstons-restaurant-atlanta+vegetarian+restaurants+Lenox+Square&tbo=1&sa=X&ei=BWxTUNyCF4G09QTy4IDABA&ved=0CDkQHzAE
091403	2	1	4	-1	2	#
091403	2	1	5	-1	-1	http://buckhead.patch.com/listings/lenox-square-grill
091403	2	1	5	-1	0	http://buckhead.patch.com/listings/lenox-square-grill
091403	2	1	5	-1	1	#
091403	2	1	6	-1	-1	http://www.soyouwanna.com/japanese-restaurants-atlanta-georgia-34240.html
091403	2	1	6	-1	0	http://www.soyouwanna.com/japanese-restaurants-atlanta-georgia-34240.html
091403	2	1	6	-1	1	#
091403	2	1	7	-1	-1	http://h2sr.com/prime/wp-content/uploads/2012/05/12-Feb-1.-PRIME-EVENT-GUIDE.pdf
091403	2	1	7	-1	0	http://h2sr.com/prime/wp-content/uploads/2012/05/12-Feb-1.-PRIME-EVENT-GUIDE.pdf
091403	2	1	7	-1	1	#
091403	2	1	7	-1	2	http://docs.google.com/viewer?a=v&q=cache:LKfcLXAiwmoJ:h2sr.com/prime/wp-content/uploads/2012/05/12-Feb-1.-PRIME-EVENT-GUIDE.pdf+vegetarian+restaurants+Lenox+Square&hl=en&gl=us&pid=bl&srcid=ADGEEShfbP1hIcfMDRsw6B_CeLJOQ1r6AbmRI7yAiG4ky4Rd_eHAB3hwyp9lB9mjrGApNB1-b7_ThnxuKOxOEpmpelZc70HGrnThjX7QTSe9quPNPvvNCnih3lA1k1q2GvkNcAOTGxkH&sig=AHIEtbR1CIoGF9gLd-9GQ9VuePLKDxkGTA
091403	2	1	8	-1	-1	http://www.atlanta-restaurants.org/tag/Top-Five-Restaurants-near-Lenox-Square-Mall,Atlanta-GA/71
091403	2	1	8	-1	0	http://www.atlanta-restaurants.org/tag/Top-Five-Restaurants-near-Lenox-Square-Mall,Atlanta-GA/71
091403	2	1	8	-1	1	#
091403	2	1	9	-1	-1	http://www.centraarchy.com/LSG/
091403	2	1	9	-1	0	http://www.centraarchy.com/LSG/
091403	2	1	9	-1	1	/search?hl=en&client=ms-android-verizon&sky=mrdr&site=webhp&q=related:www.centraarchy.com/LSG/+vegetarian+restaurants+Lenox+Square&tbo=1&sa=X&ei=BWxTUNyCF4G09QTy4IDABA&ved=0CEgQHzAJ
091403	2	1	9	-1	2	#
091403	3	0	0	-1	-1	http://www.weather.com/weather/wxclimatology/monthly/graph/57529
091403	3	0	0	-1	0	http://www.weather.com/weather/wxclimatology/monthly/graph/57529
091403	3	0	0	-1	1	#
091403	3	0	1	-1	-1	http://www.weather.com/weather/wxclimatology/monthly/graph/USSD0080
091403	3	0	1	-1	0	http://www.weather.com/weather/wxclimatology/monthly/graph/USSD0080
091403	3	0	1	-1	1	#
091403	3	0	2	-1	-1	http://www.weatherreports.com/United_States/SD/57529
091403	3	0	2	-1	0	http://www.weatherreports.com/United_States/SD/57529
091403	3	0	2	-1	1	#
091403	3	0	3	-1	-1	http://www.wunderground.com/weather-forecast/US/SD/Dallas.html
091403	3	0	3	-1	0	http://www.wunderground.com/weather-forecast/US/SD/Dallas.html
091403	3	0	3	-1	1	#
091403	3	0	4	-1	-1	http://climate.fizber.com/south-dakota-city-dallas-climate.html
091403	3	0	4	-1	0	http://climate.fizber.com/south-dakota-city-dallas-climate.html
091403	3	0	4	-1	1	#
091403	3	0	5	-1	-1	http://www.city-data.com/city/Dallas-South-Dakota.html
091403	3	0	5	-1	0	http://www.city-data.com/city/Dallas-South-Dakota.html
091403	3	0	5	-1	1	/search?hl=en&client=ms-android-verizon&sky=mrdr&site=webhp&q=related:www.city-data.com/city/Dallas-South-Dakota.html+average+temperature++Dallas,+SD&tbo=1&sa=X&ei=ym1TUMGBGISa8gSUxYGwCQ&ved=0CCsQHzAF
091403	3	0	5	-1	2	#
091403	3	0	6	-1	-1	http://www.visitdallas.com/visitors/travel_tips/weather/
091403	3	0	6	-1	0	http://www.visitdallas.com/visitors/travel_tips/weather/
091403	3	0	6	-1	1	/search?hl=en&client=ms-android-verizon&sky=mrdr&site=webhp&q=related:www.visitdallas.com/visitors/travel_tips/weather/+average+temperature++Dallas,+SD&tbo=1&sa=X&ei=ym1TUMGBGISa8gSUxYGwCQ&ved=0CC8QHzAG
091403	3	0	6	-1	2	#
091403	3	0	7	-1	-1	http://en.wikipedia.org/wiki/South_Dakota
091403	3	0	7	-1	0	http://en.wikipedia.org/wiki/South_Dakota
091403	3	0	7	-1	1	/search?hl=en&client=ms-android-verizon&sky=mrdr&site=webhp&q=related:en.wikipedia.org/wiki/South_Dakota+average+temperature++Dallas,+SD&tbo=1&sa=X&ei=ym1TUMGBGISa8gSUxYGwCQ&ved=0CDIQHzAH
091403	3	0	7	-1	2	#
091403	3	0	7	-1	3	/url?q=http://en.wikipedia.org/wiki/South_Dakota%23Climate&usg=AFQjCNFLoBSFO2oUVXhZziB8-Mre-oVvEA&sa=X&ei=ym1TUMGBGISa8gSUxYGwCQ&ved=0CDMQygQwBw
091403	3	0	8	-1	-1	http://www.clrsearch.com/Dallas_Demographics/SD/
091403	3	0	8	-1	0	http://www.clrsearch.com/Dallas_Demographics/SD/
091403	3	0	8	-1	1	#
091403	3	0	9	-1	-1	http://www.idcide.com/weather/sd/dallas.htm
091403	3	0	9	-1	0	http://www.idcide.com/weather/sd/dallas.htm
091403	3	0	9	-1	1	#
091403	4	0	0	-1	-1	http://www.ipadforums.net/ipad-3-forum/68319-new-ipad-3-returned-dead-pixels-screen.html
091403	4	0	0	-1	0	http://www.ipadforums.net/ipad-3-forum/68319-new-ipad-3-returned-dead-pixels-screen.html
091403	4	0	0	-1	1	#
091403	4	0	0	-1	2	/search?q=how+many+dead+pixels+ipad+3+replace&hl=en&client=ms-android-verizon&sky=mrdr&site=webhp&prmd=imvnsfd&tbm=dsc&tbo=u&sa=X&ei=3W5TUOvoGoqY9QTB8oDwDg&ved=0CCkQmAcwAA
091403	4	0	1	-1	-1	http://forums.whirlpool.net.au/archive/1884708
091403	4	0	1	0	-1	http://forums.whirlpool.net.au/archive/1890801
091403	4	0	1	1	-1	http://forums.whirlpool.net.au/archive/1857884
091403	4	0	1	2	-1	/search?hl=en&client=ms-android-verizon&sky=mrdr&site=webhp&q=+site:forums.whirlpool.net.au+how+many+dead+pixels+ipad+3+replace&sa=X&ei=3W5TUOvoGoqY9QTB8oDwDg&ved=0CDAQrQIwAQ
091403	4	0	1	-1	0	http://forums.whirlpool.net.au/archive/1884708
091403	4	0	1	-1	1	#
091403	4	0	1	-1	2	http://forums.whirlpool.net.au/archive/1890801
091403	4	0	1	-1	3	http://forums.whirlpool.net.au/archive/1857884
091403	4	0	1	-1	4	/search?hl=en&client=ms-android-verizon&sky=mrdr&site=webhp&q=+site:forums.whirlpool.net.au+how+many+dead+pixels+ipad+3+replace&sa=X&ei=3W5TUOvoGoqY9QTB8oDwDg&ved=0CDAQrQIwAQ
091403	4	0	1	-1	5	/search?q=how+many+dead+pixels+ipad+3+replace&hl=en&client=ms-android-verizon&sky=mrdr&site=webhp&prmd=imvnsfd&tbm=dsc&tbo=u&sa=X&ei=3W5TUOvoGoqY9QTB8oDwDg&ved=0CDIQmAcwAQ
091403	4	0	2	-1	-1	http://forums.macrumors.com/showthread.php?t=1376397
091403	4	0	2	0	-1	http://forums.macrumors.com/showthread.php?t=1380310
091403	4	0	2	1	-1	http://forums.macrumors.com/showthread.php?t=1354129
091403	4	0	2	2	-1	http://forums.macrumors.com/showthread.php?t=1353578
091403	4	0	2	3	-1	http://forums.macrumors.com/showthread.php?t=1341849&page=3
091403	4	0	2	4	-1	/search?hl=en&client=ms-android-verizon&sky=mrdr&site=webhp&q=+site:forums.macrumors.com+how+many+dead+pixels+ipad+3+replace&sa=X&ei=3W5TUOvoGoqY9QTB8oDwDg&ved=0CDoQrQIwAg
091403	4	0	2	-1	0	http://forums.macrumors.com/showthread.php?t=1376397
091403	4	0	2	-1	1	#
091403	4	0	2	-1	2	http://forums.macrumors.com/showthread.php?t=1380310
091403	4	0	2	-1	3	http://forums.macrumors.com/showthread.php?t=1354129
091403	4	0	2	-1	4	http://forums.macrumors.com/showthread.php?t=1353578
091403	4	0	2	-1	5	http://forums.macrumors.com/showthread.php?t=1341849&page=3
091403	4	0	2	-1	6	/search?hl=en&client=ms-android-verizon&sky=mrdr&site=webhp&q=+site:forums.macrumors.com+how+many+dead+pixels+ipad+3+replace&sa=X&ei=3W5TUOvoGoqY9QTB8oDwDg&ved=0CDoQrQIwAg
091403	4	0	2	-1	7	/search?q=how+many+dead+pixels+ipad+3+replace&hl=en&client=ms-android-verizon&sky=mrdr&site=webhp&prmd=imvnsfd&tbm=dsc&tbo=u&sa=X&ei=3W5TUOvoGoqY9QTB8oDwDg&ved=0CDwQmAcwAg
091403	4	0	3	-1	-1	https://discussions.apple.com/thread/4152583?start=0&tstart=0
091403	4	0	3	0	-1	https://discussions.apple.com/thread/4240825?start=0&tstart=0
091403	4	0	3	1	-1	https://discussions.apple.com/thread/3851241?start=0&tstart=0
091403	4	0	3	2	-1	https://discussions.apple.com/thread/3811220?start=15&tstart=0
091403	4	0	3	3	-1	https://discussions.apple.com/thread/3811279?start=0&tstart=0
091403	4	0	3	4	-1	/search?hl=en&client=ms-android-verizon&sky=mrdr&site=webhp&q=+site:discussions.apple.com+how+many+dead+pixels+ipad+3+replace&sa=X&ei=3W5TUOvoGoqY9QTB8oDwDg&ved=0CEQQrQIwAw
091403	4	0	3	-1	0	https://discussions.apple.com/thread/4152583?start=0&tstart=0
091403	4	0	3	-1	1	#
091403	4	0	3	-1	2	https://discussions.apple.com/thread/4240825?start=0&tstart=0
091403	4	0	3	-1	3	https://discussions.apple.com/thread/3851241?start=0&tstart=0
091403	4	0	3	-1	4	https://discussions.apple.com/thread/3811220?start=15&tstart=0
091403	4	0	3	-1	5	https://discussions.apple.com/thread/3811279?start=0&tstart=0
091403	4	0	3	-1	6	/search?hl=en&client=ms-android-verizon&sky=mrdr&site=webhp&q=+site:discussions.apple.com+how+many+dead+pixels+ipad+3+replace&sa=X&ei=3W5TUOvoGoqY9QTB8oDwDg&ved=0CEQQrQIwAw
